date_key,date,division_key,division,population_2022_census,area_km2,population_density_per_km2,latitude,longitude,cases_raw_extracted,metric_a_raw_extracted,metric_b_raw_extracted,cases_modeled_daily,metric_b_modeled_daily,cases_modeled_cumulative,cases_daily_per_million,cases_cumulative_per_million,cases_rolling_7d,cases_rolling_7d_avg,vax_coverage_avg,vax_coverage_min,vax_coverage_max,vax_coverage_capped_100,coverage_gap_to_95_pct_points,coverage_status,risk_score_0_100,risk_band,risk_note,case_metric_interpretation,has_uploaded_case_row,has_uploaded_vax_row,zero_or_blank_case_extract_flag,early_cumulative_phase_flag,coverage_gt_100_flag,vax_duplicate_reading_flag,case_source_file,vax_source_files
20260421,2026-04-21,khulna,Khulna,17416645,22272,781.997350933908,22.82,89.55,69.0,0.0,88.0,69.0,88.0,1843.0,3.9617274165030074,105.818313458189,510.0,72.85714285714286,85.0,74.0,96.0,85.0,10.0,Low 80-89%,45.27859762932759,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear daily/newly reported after early phase,True,True,False,False,False,True,51b7b213-8277-4878-bdb4-838be5272105.pdf,51b7b213-8277-4878-bdb4-838be5272105.pdf
20260422,2026-04-22,khulna,Khulna,17416645,22272,781.997350933908,22.82,89.55,67.0,0.0,69.0,67.0,69.0,1910.0,3.846894737763789,109.66520819595276,509.0,72.71428571428571,88.5,81.0,96.0,88.5,6.5,Low 80-89%,45.27859762932759,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear daily/newly reported after early phase,True,True,False,False,False,True,cc6e4c1b-50ae-44bd-9d41-238acb41ac99.pdf,cc6e4c1b-50ae-44bd-9d41-238acb41ac99.pdf
20260423,2026-04-23,khulna,Khulna,17416645,22272,781.997350933908,22.82,89.55,72.0,0.0,64.0,72.0,64.0,1982.0,4.133976434611832,113.7991846305646,484.0,69.14285714285714,86.5,76.0,97.0,86.5,8.5,Low 80-89%,45.27859762932759,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear daily/newly reported after early phase,True,True,False,False,False,True,5f159ac3-55ec-470b-ad8a-40f3642e7957.pdf,5f159ac3-55ec-470b-ad8a-40f3642e7957.pdf
20260424,2026-04-24,khulna,Khulna,17416645,22272,781.997350933908,22.82,89.55,85.0,0.0,65.0,85.0,65.0,2067.0,4.880388846416746,118.67957347698136,496.0,70.85714285714286,82.0,67.0,97.0,82.0,13.0,Low 80-89%,45.27859762932759,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear daily/newly reported after early phase,True,True,False,False,False,True,e66eb1d2-7472-4440-be96-c15bb880f15e.pdf,e66eb1d2-7472-4440-be96-c15bb880f15e.pdf
20260425,2026-04-25,khulna,Khulna,17416645,22272,781.997350933908,22.82,89.55,0.0,0.0,0.0,0.0,0.0,2067.0,0.0,118.67957347698136,452.0,75.33333333333333,,,,,,No data,45.27859762932759,Moderate,Calculated from uploaded data + population/coverage enrichment,"Likely missing/OCR extraction row, not trusted as true zero",True,False,True,False,False,False,734b0559-5ba3-4bc8-9b95-b37d791acf92.pdf,No uploaded source row
20260426,2026-04-26,khulna,Khulna,17416645,22272,781.997350933908,22.82,89.55,95.0,0.0,38.0,95.0,38.0,2162.0,5.454552240112835,124.1341257170942,476.0,79.33333333333333,90.5,84.0,97.0,90.5,4.5,Near target 90-94%,45.27859762932759,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear daily/newly reported after early phase,True,True,False,False,False,True,1b00ae7a-c18d-4b22-8c21-c97268764ff6.pdf,1b00ae7a-c18d-4b22-8c21-c97268764ff6.pdf
20260427,2026-04-27,khulna,Khulna,17416645,22272,781.997350933908,22.82,89.55,73.0,0.0,103.0,73.0,103.0,2235.0,4.191392773981441,128.32551849107563,461.0,76.83333333333333,93.0,88.0,98.0,93.0,2.0,Near target 90-94%,45.27859762932759,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear daily/newly reported after early phase,True,True,False,False,False,True,abb6445f-bcf8-471e-af5f-fec567f3cf62.pdf,abb6445f-bcf8-471e-af5f-fec567f3cf62.pdf
20260428,2026-04-28,khulna,Khulna,17416645,22272,781.997350933908,22.82,89.55,0.0,0.0,0.0,0.0,0.0,2235.0,0.0,128.32551849107563,392.0,78.4,98.0,96.0,100.0,98.0,0.0,Meets 95% target,45.27859762932759,Moderate,Calculated from uploaded data + population/coverage enrichment,"Likely missing/OCR extraction row, not trusted as true zero",True,True,True,False,False,True,dea6de3a-6418-47bb-becd-6c4f2cfaf879.pdf,dea6de3a-6418-47bb-becd-6c4f2cfaf879.pdf
20260429,2026-04-29,khulna,Khulna,17416645,22272,781.997350933908,22.82,89.55,0.0,0.0,0.0,0.0,0.0,2235.0,0.0,128.32551849107563,325.0,81.25,98.5,98.0,99.0,98.5,0.0,Meets 95% target,45.27859762932759,Moderate,Calculated from uploaded data + population/coverage enrichment,"Likely missing/OCR extraction row, not trusted as true zero",True,True,True,False,False,True,996ee162-7b6c-49ad-ac52-48649efce18c.pdf,996ee162-7b6c-49ad-ac52-48649efce18c.pdf
20260430,2026-04-30,khulna,Khulna,17416645,22272,781.997350933908,22.82,89.55,0.0,0.0,0.0,0.0,0.0,2235.0,0.0,128.32551849107563,253.0,84.33333333333333,97.0,95.0,99.0,97.0,0.0,Meets 95% target,45.27859762932759,Moderate,Calculated from uploaded data + population/coverage enrichment,"Likely missing/OCR extraction row, not trusted as true zero",True,True,True,False,False,True,0290733a-8726-4ce3-9971-c69d95994ef2.pdf,0290733a-8726-4ce3-9971-c69d95994ef2.pdf
20260501,2026-05-01,khulna,Khulna,17416645,22272,781.997350933908,22.82,89.55,0.0,75.0,0.0,0.0,0.0,2235.0,0.0,128.32551849107563,168.0,56.0,97.5,95.0,100.0,97.5,0.0,Meets 95% target,45.27859762932759,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear daily/newly reported after early phase,True,True,False,False,False,True,20c2c9f8-5556-447d-9e44-da3ad89dabb3.pdf,20c2c9f8-5556-447d-9e44-da3ad89dabb3.pdf
20260502,2026-05-02,khulna,Khulna,17416645,22272,781.997350933908,22.82,89.55,0.0,0.0,0.0,0.0,0.0,2235.0,0.0,128.32551849107563,168.0,56.0,,,,,,No data,45.27859762932759,Moderate,Calculated from uploaded data + population/coverage enrichment,"Likely missing/OCR extraction row, not trusted as true zero",True,False,True,False,False,False,8718ab9a-b8b0-4771-8171-1689be79acee.pdf,No uploaded source row
20260503,2026-05-03,khulna,Khulna,17416645,22272,781.997350933908,22.82,89.55,79.0,0.0,45.0,79.0,45.0,2314.0,4.535890810199094,132.8614093012747,152.0,50.66666666666666,97.5,95.0,100.0,97.5,0.0,Meets 95% target,45.27859762932759,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear daily/newly reported after early phase,True,True,False,False,False,True,2d5f3eb0-70f1-4171-8e56-a83fc7804b3f.pdf,2d5f3eb0-70f1-4171-8e56-a83fc7804b3f.pdf
20260504,2026-05-04,khulna,Khulna,17416645,22272,781.997350933908,22.82,89.55,0.0,0.0,0.0,0.0,0.0,2314.0,0.0,132.8614093012747,79.0,39.5,98.0,96.0,100.0,98.0,0.0,Meets 95% target,45.27859762932759,Moderate,Calculated from uploaded data + population/coverage enrichment,"Likely missing/OCR extraction row, not trusted as true zero",True,True,True,False,False,True,013ded18-6af2-4f6f-bbf3-aa0e639c0258.pdf,013ded18-6af2-4f6f-bbf3-aa0e639c0258.pdf
20260505,2026-05-05,khulna,Khulna,17416645,22272,781.997350933908,22.82,89.55,115.0,0.0,93.0,115.0,93.0,2429.0,6.60287902750501,139.46428832877976,194.0,64.66666666666667,,,,,,No data,45.27859762932759,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear daily/newly reported after early phase,True,False,False,False,False,False,de88d227-13ed-4af4-a910-0d93fea0d297.pdf,No uploaded source row
20260506,2026-05-06,khulna,Khulna,17416645,22272,781.997350933908,22.82,89.55,98.0,0.0,78.0,98.0,78.0,2527.0,5.626801258221661,145.0910895870014,292.0,73.0,,,,,,No data,45.27859762932759,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear daily/newly reported after early phase,True,False,False,False,False,False,9e852147-7950-4eab-847d-1235f9c0d617.pdf,No uploaded source row
20260507,2026-05-07,khulna,Khulna,17416645,22272,781.997350933908,22.82,89.55,0.0,0.0,0.0,0.0,0.0,2527.0,0.0,145.0910895870014,292.0,73.0,97.5,96.0,99.0,97.5,0.0,Meets 95% target,45.27859762932759,Moderate,Calculated from uploaded data + population/coverage enrichment,"Likely missing/OCR extraction row, not trusted as true zero",True,True,True,False,False,True,b74eaa3f-69eb-467f-bd26-d54fa103d2bb.pdf,b74eaa3f-69eb-467f-bd26-d54fa103d2bb.pdf
20260508,2026-05-08,khulna,Khulna,17416645,22272,781.997350933908,22.82,89.55,62.0,0.0,68.0,62.0,68.0,2589.0,3.5598130409157447,148.65090262791713,354.0,88.5,98.0,97.0,99.0,98.0,0.0,Meets 95% target,45.27859762932759,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear daily/newly reported after early phase,True,True,False,False,False,True,d7d30198-1c55-41fa-8c4f-33ec501d638b.pdf,d7d30198-1c55-41fa-8c4f-33ec501d638b.pdf
20260509,2026-05-09,khulna,Khulna,17416645,22272,781.997350933908,22.82,89.55,61.0,0.0,51.0,61.0,51.0,2650.0,3.502396701546136,152.1532993294633,415.0,83.0,,,,,,No data,45.27859762932759,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear daily/newly reported after early phase,True,False,False,False,False,False,eb0902c8-d064-45f7-914b-6d5963222198.pdf,No uploaded source row
20260510,2026-05-10,khulna,Khulna,17416645,22272,781.997350933908,22.82,89.55,0.0,0.0,0.0,0.0,0.0,2650.0,0.0,152.1532993294633,336.0,84.0,98.0,97.0,99.0,98.0,0.0,Meets 95% target,45.27859762932759,Moderate,Calculated from uploaded data + population/coverage enrichment,"Likely missing/OCR extraction row, not trusted as true zero",True,True,True,False,False,True,758c39cc-643d-469e-9fd1-ce1adfd0bbad.pdf,758c39cc-643d-469e-9fd1-ce1adfd0bbad.pdf
20260511,2026-05-11,khulna,Khulna,17416645,22272,781.997350933908,22.82,89.55,0.0,0.0,0.0,0.0,0.0,2650.0,0.0,152.1532993294633,336.0,84.0,99.0,98.0,100.0,99.0,0.0,Meets 95% target,45.27859762932759,Moderate,Calculated from uploaded data + population/coverage enrichment,"Likely missing/OCR extraction row, not trusted as true zero",True,True,True,False,False,True,8a09e9e6-374b-40e7-a112-80a5e11a552f.pdf,8a09e9e6-374b-40e7-a112-80a5e11a552f.pdf
20260404,2026-04-04,mymensingh,Mymensingh,12225498,10569,1156.7317627022423,24.75,90.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,True,False,False,No uploaded source row,No uploaded source row
20260405,2026-04-05,mymensingh,Mymensingh,12225498,10569,1156.7317627022423,24.75,90.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,True,False,False,No uploaded source row,No uploaded source row
20260406,2026-04-06,mymensingh,Mymensingh,12225498,10569,1156.7317627022423,24.75,90.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,True,False,False,No uploaded source row,No uploaded source row
20260407,2026-04-07,mymensingh,Mymensingh,12225498,10569,1156.7317627022423,24.75,90.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,True,False,False,No uploaded source row,No uploaded source row
20260408,2026-04-08,mymensingh,Mymensingh,12225498,10569,1156.7317627022423,24.75,90.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,True,False,False,No uploaded source row,No uploaded source row
20260409,2026-04-09,mymensingh,Mymensingh,12225498,10569,1156.7317627022423,24.75,90.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260410,2026-04-10,mymensingh,Mymensingh,12225498,10569,1156.7317627022423,24.75,90.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260411,2026-04-11,mymensingh,Mymensingh,12225498,10569,1156.7317627022423,24.75,90.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260412,2026-04-12,mymensingh,Mymensingh,12225498,10569,1156.7317627022423,24.75,90.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260413,2026-04-13,mymensingh,Mymensingh,12225498,10569,1156.7317627022423,24.75,90.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260414,2026-04-14,mymensingh,Mymensingh,12225498,10569,1156.7317627022423,24.75,90.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260415,2026-04-15,mymensingh,Mymensingh,12225498,10569,1156.7317627022423,24.75,90.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260416,2026-04-16,mymensingh,Mymensingh,12225498,10569,1156.7317627022423,24.75,90.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260417,2026-04-17,mymensingh,Mymensingh,12225498,10569,1156.7317627022423,24.75,90.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260418,2026-04-18,mymensingh,Mymensingh,12225498,10569,1156.7317627022423,24.75,90.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260419,2026-04-19,mymensingh,Mymensingh,12225498,10569,1156.7317627022423,24.75,90.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260420,2026-04-20,mymensingh,Mymensingh,12225498,10569,1156.7317627022423,24.75,90.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260421,2026-04-21,mymensingh,Mymensingh,12225498,10569,1156.7317627022423,24.75,90.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260422,2026-04-22,mymensingh,Mymensingh,12225498,10569,1156.7317627022423,24.75,90.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260423,2026-04-23,mymensingh,Mymensingh,12225498,10569,1156.7317627022423,24.75,90.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260424,2026-04-24,mymensingh,Mymensingh,12225498,10569,1156.7317627022423,24.75,90.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260425,2026-04-25,mymensingh,Mymensingh,12225498,10569,1156.7317627022423,24.75,90.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260426,2026-04-26,mymensingh,Mymensingh,12225498,10569,1156.7317627022423,24.75,90.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260427,2026-04-27,mymensingh,Mymensingh,12225498,10569,1156.7317627022423,24.75,90.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260428,2026-04-28,mymensingh,Mymensingh,12225498,10569,1156.7317627022423,24.75,90.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260429,2026-04-29,mymensingh,Mymensingh,12225498,10569,1156.7317627022423,24.75,90.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260430,2026-04-30,mymensingh,Mymensingh,12225498,10569,1156.7317627022423,24.75,90.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260501,2026-05-01,mymensingh,Mymensingh,12225498,10569,1156.7317627022423,24.75,90.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260502,2026-05-02,mymensingh,Mymensingh,12225498,10569,1156.7317627022423,24.75,90.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260503,2026-05-03,mymensingh,Mymensingh,12225498,10569,1156.7317627022423,24.75,90.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260504,2026-05-04,mymensingh,Mymensingh,12225498,10569,1156.7317627022423,24.75,90.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260505,2026-05-05,mymensingh,Mymensingh,12225498,10569,1156.7317627022423,24.75,90.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260506,2026-05-06,mymensingh,Mymensingh,12225498,10569,1156.7317627022423,24.75,90.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260507,2026-05-07,mymensingh,Mymensingh,12225498,10569,1156.7317627022423,24.75,90.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260508,2026-05-08,mymensingh,Mymensingh,12225498,10569,1156.7317627022423,24.75,90.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260509,2026-05-09,mymensingh,Mymensingh,12225498,10569,1156.7317627022423,24.75,90.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260510,2026-05-10,mymensingh,Mymensingh,12225498,10569,1156.7317627022423,24.75,90.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260511,2026-05-11,mymensingh,Mymensingh,12225498,10569,1156.7317627022423,24.75,90.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,No data,0.0,No Data,No uploaded case rows; add DGHS/WHO/UNICEF subnational outbreak feed,No uploaded case row for this division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260404,2026-04-04,rajshahi,Rajshahi,20353119,18197,1118.4876078474474,24.37,88.6,1308.0,1066.0,50.0,0.0,0.0,1308.0,0.0,64.26533446790145,0.0,0.0,,,,,,No data,43.183665142238986,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear cumulative in early report phase,True,False,False,True,False,False,895771df-04d0-4aeb-9f8f-2014156b776b.pdf,No uploaded source row
20260405,2026-04-05,rajshahi,Rajshahi,20353119,18197,1118.4876078474474,24.37,88.6,1480.0,1185.0,55.0,172.0,5.0,1480.0,8.450793217491627,72.71612768539309,0.0,0.0,,,,,,No data,43.183665142238986,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear cumulative in early report phase,True,False,False,True,False,False,9e2edce9-d7fc-48da-ae19-57a1a521c0e6.pdf,No uploaded source row
20260406,2026-04-06,rajshahi,Rajshahi,20353119,18197,1118.4876078474474,24.37,88.6,1598.0,1292.0,57.0,118.0,2.0,1598.0,5.797637207348909,78.513764892742,290.0,145.0,,,,,,No data,43.183665142238986,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear cumulative in early report phase,True,False,False,True,False,False,edadc3d0-4ae3-4d54-b095-23465dde3561.pdf,No uploaded source row
20260407,2026-04-07,rajshahi,Rajshahi,20353119,18197,1118.4876078474474,24.37,88.6,1750.0,1395.0,58.0,152.0,1.0,1750.0,7.468142843364696,85.98190773610669,442.0,147.33333333333334,,,,,,No data,43.183665142238986,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear cumulative in early report phase,True,False,False,True,False,False,53d218b6-39dc-471a-9908-37597d752f20.pdf,No uploaded source row
20260408,2026-04-08,rajshahi,Rajshahi,20353119,18197,1118.4876078474474,24.37,88.6,2023.0,1514.0,61.0,273.0,3.0,2023.0,13.413177606832642,99.39508534293934,715.0,178.75,,,,,,No data,43.183665142238986,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear cumulative in early report phase,True,False,False,True,False,False,ca075965-256b-43c8-9b12-aeb35e7ca044.pdf,No uploaded source row
20260409,2026-04-09,rajshahi,Rajshahi,20353119,18197,1118.4876078474474,24.37,88.6,116.0,0.0,89.0,116.0,89.0,2139.0,5.699372169936215,105.09445751287556,831.0,166.2,,,,,,No data,43.183665142238986,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear daily/newly reported after early phase,True,False,False,False,False,False,851a956d-c2a6-45ce-9201-6905d467f634.pdf,No uploaded source row
20260410,2026-04-10,rajshahi,Rajshahi,20353119,18197,1118.4876078474474,24.37,88.6,0.0,0.0,0.0,0.0,0.0,2139.0,0.0,105.09445751287556,831.0,166.2,,,,,,No data,43.183665142238986,Moderate,Calculated from uploaded data + population/coverage enrichment,No uploaded row for this date/division,False,False,False,False,False,False,No uploaded source row,No uploaded source row
20260411,2026-04-11,rajshahi,Rajshahi,20353119,18197,1118.4876078474474,24.37,88.6,89.0,0.0,49.0,89.0,49.0,2228.0,4.372794164864854,109.4672516777404,920.0,153.33333333333334,,,,,,No data,43.183665142238986,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear daily/newly reported after early phase,True,False,False,False,False,False,051959af-648c-400c-84ec-2cb2adc35348.pdf,No uploaded source row
20260412,2026-04-12,rajshahi,Rajshahi,20353119,18197,1118.4876078474474,24.37,88.6,79.0,0.0,77.0,79.0,77.0,2307.0,3.881468977801388,113.3487206555418,827.0,137.83333333333334,,,,,,No data,43.183665142238986,Moderate,Calculated from uploaded data + population/coverage enrichment,Raw cases appear daily/newly reported after early phase,True,False,False,False,False,False,ed553882-fdf7-4222-ad7d-4abb1093d2ec.pdf,No uploaded source row
